OTUID	A11	A12	A13	A21	A22	A23	AD11	AD12	AD13	AD21	AD22	AD23	CK11	CK12	CK13	CK21	CK22	CK23	DA11	DA12	DA13	DA21	DA22	DA23
NCBI54899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
NCBI549	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0
NCBI550	0	23	0	0	0	19	51	0	0	1880	2791	489	0	0	45	0	62	0	0	0	0	1434	151	522
NCBI5507	17	77	66	9	47	18	129	178	36	311	11	11	96	29	75	51	170	54	88	135	94	20	2	16
NCBI55148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
NCBI5516	0	8	6	0	0	0	4	0	5	16	29	17	2	1	0	15	12	12	0	0	3	25	8	7
NCBI551760	40	68	125	60	11	145	105	125	71	28	13	60	128	147	83	178	88	40	58	55	144	100	55	87
NCBI5518	0	0	0	0	0	20	0	0	0	0	0	0	0	10	0	31	31	31	36	43	0	14	50	0
NCBI55197	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	5	0	0	0
NCBI551989	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NCBI55206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI55212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
NCBI55213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NCBI552546	0	11	5	2029	274	3786	0	33	21	254	0	235	0	0	0	0	1290	374	32	76	65	0	0	163
NCBI552810	4	2	8	4	3	1	8	3	4	31	55	68	6	5	7	6	7	7	1	8	6	1	9	22
NCBI553	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	4	0	0
NCBI553151	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	10
NCBI553239	15	149	2	1879	261	280	6	2	27	703	443	749	0	3	0	4	5	13	1	0	2	12	3	9
NCBI553466	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	6	2	0	0	3	0
NCBI553468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NCBI553814	74	53	190	0	81	23	382	375	142	0	0	134	79	1063	752	19	0	0	130	270	277	23	0	327
NCBI553982	1	0	1	0	1	1	0	0	0	0	0	0	1	0	2	1	1	0	2	0	0	0	0	0
NCBI554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	4	0	0	0
NCBI554344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	40	64
NCBI5544	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	8	6	3	0	0	0	5	0	0
NCBI55508	0	0	5	0	5	1	0	0	0	0	0	0	6	0	0	0	3	0	3	3	9	0	0	0
NCBI5551	3	2	1	1	0	3	1	0	7	4	5	0	0	0	0	4	0	6	0	2	1	0	0	0
NCBI55518	0	0	0	0	0	0	0	0	9	4	0	0	17	0	14	0	0	0	0	0	0	0	0	0
NCBI55583	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
NCBI55601	162	153	281	122	155	182	102	59	568	2637	1437	2844	56	14	162	14	8	20	12	6	5	18	11	0
NCBI556287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI556288	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
NCBI556325	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	5	0	0	0	0	0	15	0
NCBI556499	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NCBI55779	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI5580	1	1	0	0	0	0	0	1	4	0	0	0	0	0	2	3	0	5	1	1	0	0	1	0
NCBI558152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NCBI558537	0	0	483	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI558541	0	118	470	440	47	58	0	140	0	4176	2379	3156	113	0	0	81	257	147	0	0	0	213	240	548
NCBI559561	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	3	0	6	0	0	1	0	0	0
NCBI5599	0	0	0	0	0	69	0	31	0	71	0	25	37	0	0	35	84	0	0	16	0	0	36	0
NCBI56	5	4	9	3	4	5	9	10	9	2	6	5	4	11	20	15	14	25	2	0	12	9	0	16
NCBI560253	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
NCBI560555	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	1
NCBI5606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NCBI561184	133	181	250	216	458	416	316	256	162	2074	901	1381	260	328	214	166	148	137	232	154	245	127	411	275
NCBI561879	0	0	4	4	5	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	4
NCBI5619	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	5	4	0	0	0	0	0
NCBI56193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI562	239	94	315	96	420	41856	97	97	174	2482	5267	1438	242	3527	378	1266	286	140	148	152	246	908	2483	5068
NCBI562959	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NCBI5630	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	5	1	0	0	0	0	0
NCBI563172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
NCBI563466	2	14	1	8	11	6	15	5	0	19	0	11	6	5	5	7	34	8	3	10	6	23	9	18
NCBI564	0	0	0	0	0	13	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0
NCBI564137	59	67	108	34	56	80	92	81	45	210	111	141	84	79	97	23	46	25	92	72	100	15	39	40
NCBI56448	0	0	14	0	0	0	13	0	0	0	0	0	27	0	25	0	23	13	0	0	0	6	0	0
NCBI56450	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
NCBI56453	7	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0	10	0	0	0	0
NCBI56454	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	3	0	0	0	0	0	11	36	0
NCBI56455	69	16	88	0	0	0	0	0	43	0	0	0	0	0	0	18	0	49	0	52	29	13	0	16
NCBI56458	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI56459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
NCBI56460	0	0	104	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	97	0	0	0	0
NCBI56464	0	0	0	0	0	0	0	27	0	0	8	0	0	24	0	0	0	0	0	0	0	0	0	0
NCBI565	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI566270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI56646	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI56689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	1	0
NCBI56730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0
NCBI56763	0	0	0	0	0	3228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI56765	170	109	256	140	116	447	145	189	207	907	759	306	339	310	209	1623	728	640	217	249	276	325	926	630
NCBI568076	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	1	1	1	0	0	0	0	0
NCBI56811	3	0	0	0	24	47	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI56812	255	543	465	80	0	0	4812	585	1379	209	334	106	1022	533	2039	90	92	258	157	469	872	87	40	117
NCBI568392	835	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI568766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI568768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	63	20	0	0	0	5	23	11
NCBI569365	0	0	0	2	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	2	2	2	4	1
NCBI570156	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0
NCBI570267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
NCBI57029	39	25	65	13	8	13	29	19	41	17	20	29	27	19	42	1	16	11	20	20	20	8	6	17
NCBI57040	0	2	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2
NCBI570505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NCBI571	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	46	0	49
NCBI571177	2658	2539	3312	651	373	1589	1352	2059	1637	3618	4841	2388	2676	2275	2313	1370	1691	1242	2780	2456	2661	2564	1962	5258
NCBI571800	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
NCBI57282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI573	184	542	0	48	2317	14025	0	0	0	308	263	1265	141	311	0	141	117	0	519	178	141	106	272	429
NCBI573175	0	0	0	37	0	0	0	0	0	11	15	9	0	0	0	0	0	0	0	0	0	3	0	2
NCBI57320	74	36	64	21	4	23	17	41	19	47	113	190	22	27	6	17	31	4	30	24	40	26	4	72
NCBI573501	357	339	398	691	1072	604	442	382	477	340	460	342	586	430	533	359	616	544	452	344	398	413	318	682
NCBI573570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI574789	0	3	0	0	0	0	0	1	5	3	1	0	0	2	6	6	0	6	0	0	0	0	0	0
NCBI57480	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NCBI575	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI575200	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI575426	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI575653	30	0	10	0	0	0	22	0	11	0	0	0	13	12	27	0	27	0	12	0	0	0	0	0
NCBI576610	0	0	2	0	0	0	2	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
NCBI576784	0	5	0	0	0	0	0	0	0	0	0	0	6	5	0	2	0	0	0	0	0	0	0	0
NCBI577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI57704	0	0	0	0	6	24	5	0	0	6	0	0	0	0	38	3	0	12	0	0	0	3	20	27
NCBI578858	0	4	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI57975	0	12	0	6	0	0	0	12	0	0	11	4	0	8	19	0	6	8	8	25	8	3	55	12
NCBI580165	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI58049	1	2	2	0	0	0	0	1	5	0	0	0	0	0	0	6	0	0	0	3	0	1	0	0
NCBI581114	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI58138	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
NCBI58169	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI58180	63	50	156	70	9	97	56	55	13	435	288	162	68	50	202	143	29	12	186	385	517	67	93	177
NCBI582	0	6	53	7	0	0	9	0	0	43	41	155	0	0	0	0	0	0	0	0	0	0	0	0
NCBI582702	0	6	0	0	0	0	0	11	0	0	7	4	0	7	10	0	0	6	6	5	7	0	0	7
NCBI58290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NCBI58291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NCBI584	0	0	0	5	0	0	0	17	0	0	0	0	12	0	0	0	0	13	53	0	0	0	0	0
NCBI584609	22	24	36	51	54	15	23	17	34	29	28	49	30	29	14	27	15	33	33	21	23	13	10	18
NCBI585	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	14	10	0
NCBI585423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NCBI585455	0	0	7	3	0	4	0	0	0	0	0	2	0	0	8	14	3	9	0	0	0	2	10	0
NCBI58627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI586416	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
NCBI587	6	0	0	10	0	13	0	0	0	24	25	17	0	8	0	0	6	0	0	0	0	0	10	23
NCBI587753	0	8	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI588	17	0	29	0	0	0	0	0	0	0	0	0	0	0	0	45	0	47	0	0	0	0	9	17
NCBI58853	0	2	0	0	0	0	4	7	5	2	2	5	0	13	2	2	0	0	5	0	0	0	0	0
NCBI588596	2	1	0	2	3	1	6	1	3	2	2	0	6	2	6	7	2	6	4	0	1	1	1	0
NCBI588898	0	0	1	2	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	0	1	0	7	0
NCBI588932	27	0	0	0	2	0	0	0	0	0	19	0	0	0	0	15	0	0	0	0	0	0	2	4
NCBI58919	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NCBI589382	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI589436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NCBI589873	0	2	2	0	3	0	2	13	0	0	7	0	16	0	3	0	0	0	4	0	0	4	0	0
NCBI590652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI591197	0	1	0	0	0	0	0	0	0	0	5	1	0	2	0	0	0	0	0	0	0	0	0	3
NCBI592146	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NCBI59277	0	0	0	0	26	44	0	13	0	13	19	0	0	1	19	5	0	3	0	0	0	18	19	0
NCBI592975	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	275	143	0	0	0	0	101	0	0
NCBI593909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI59405	78	0	0	0	47	203	0	156	81	306	181	179	1040	152	783	895	502	811	283	726	397	1366	158	1160
NCBI594679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI595433	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI595435	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI595452	0	34	0	0	386	0	0	126	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI59600	2921	2651	2956	116	94	43	1990	1810	2188	49	98	221	1066	993	917	19	33	35	788	889	850	60	80	163
NCBI59620	0	0	0	0	420	126	203	0	0	289	119	96	0	0	34	251	0	124	36	0	0	98	381	318
NCBI5970	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI59754	0	0	0	0	0	0	0	0	0	53	108	153	0	0	0	0	0	0	0	0	0	2500	715	0
NCBI59779	26	6	36	46	22	79	31	32	90	32	10	18	10	33	40	5	4	10	26	25	61	14	30	15
NCBI59803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	272
NCBI59814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0
NCBI59843	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI59930	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI599839	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI60035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0
NCBI60137	409	332	560	463	406	411	457	413	420	281	184	403	255	310	351	123	158	180	251	260	274	133	403	251
NCBI60172	0	0	0	3	0	4	0	0	0	3	0	3	5	0	0	22	17	3	2	0	0	2	0	1
NCBI60217	1	0	0	2	1	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI60246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
NCBI604330	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	76	73	566	0	0	0	276	59	0
NCBI60478	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
NCBI60480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
NCBI60520	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI60548	3	20	26	0	0	0	9	12	11	10	0	0	0	0	0	0	0	0	13	0	7	0	5	0
NCBI60550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI60552	36	221	114	0	76	0	389	252	157	20	0	44	357	159	271	34	0	0	150	300	214	13	179875	17
NCBI60890	587	419	1390	5031	6779	6815	5982	594	1818	6852	6881	12387	5382	4839	21849	2869	3048	1532	13442	12481	11984	1299	1016	2358
NCBI60893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI60961	0	0	0	3	2	3	3	4	1	1	9	6	0	0	0	1	6	1	0	1	0	0	0	0
NCBI61015	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
NCBI61207	0	1	6	3	0	3	0	0	2	2	3	5	1	1	3	36	12	30	3	0	0	3	6	2
NCBI61262	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	6	7	0	0	0	0	1	0
NCBI61395	0	3	0	1	0	1	2	2	3	3	0	0	1	1	0	0	0	0	0	0	3	0	0	0
NCBI61420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
NCBI61435	0	1	0	8	0	1	2	2	0	9	2	12	0	2	2	0	0	1	0	0	0	3	0	2
NCBI61459	0	0	0	1	0	1	3	1	1	0	1	0	0	0	1	4	1	4	3	1	1	0	3	1
NCBI615	0	0	845	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	17	0	22
NCBI61624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
NCBI61635	0	0	0	0	3	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI61645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0
NCBI61646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NCBI61647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NCBI61648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	355	55	0	0	0	15	27	51
NCBI61651	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI61652	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
NCBI616991	104178	76723	107378	70326	87685	63978	89782	83907	102199	23638	25618	37735	64063	79749	69216	21333	24146	23235	62980	53471	74134	14634	14332	23523
NCBI619731	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NCBI621	0	0	0	0	0	0	0	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI621376	37	37	59	45	0	0	0	66	0	0	0	0	0	0	16	0	0	0	33	13	0	0	0	0
NCBI62140	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0
NCBI622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI62322	47	274	167	253	47	14	22	15	15	101	382	210	27	5	2	56	106	67	7	29	13	7	21	22
NCBI624315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI62609	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NCBI626932	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0
NCBI626937	0	0	0	0	25	884	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1
NCBI627192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0
NCBI629680	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0
NCBI63	6	18	9	0	0	5	0	4	0	0	14	0	13	0	16	43	31	36	14	7	0	34	11	5
NCBI630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	13
NCBI631220	0	0	0	5	1	0	2	17	0	9	0	0	0	6	0	3	3	2	0	0	2	2	0	5
NCBI63186	28453	37776	34789	688	226	137	24993	35893	21492	173	257	327	11185	9687	9582	241	395	223	8389	8488	7539	349	316	839
NCBI632	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI632569	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI633	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
NCBI633415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0
NCBI63383	3	0	1	0	0	1	0	0	0	0	0	0	2	3	1	4	8	13	0	3	2	3	1	0
NCBI63400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NCBI63402	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
NCBI63405	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI63417	0	0	0	4	0	0	0	0	0	5	0	1	0	0	0	67	41	18	0	1	3	2	3	4
NCBI63561	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	1	0	7
NCBI63577	0	21	9	0	0	3	0	9	0	26	0	24	0	8	0	0	0	0	0	0	0	0	0	4
NCBI636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
NCBI63612	0	0	0	0	6	0	0	0	1	0	0	0	3	1	0	0	1	0	0	4	3	1	0	3
NCBI63745	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	6	0	4	0
NCBI638619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI639310	340	422	370	680	464	317	458	413	362	255	392	292	698	569	540	62	175	72	407	416	385	192	162	449
NCBI639313	0	0	0	0	1	0	5	2	2	0	0	0	0	0	0	5	0	909	2	0	2	0	1	0
NCBI640209	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI640943	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NCBI64104	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0
NCBI641107	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NCBI641491	0	2	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI641841	0	0	0	48	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
NCBI642780	50	35	66	0	0	0	0	25	0	22	0	0	0	0	0	0	0	0	24	24	0	0	9	26
NCBI644	9	41	45	17	38	12	29	54	42	42	43	37	56	177	81	10	21	30	44	69	93	38	19	66
NCBI644220	0	11	27	98	165	0	28	16	0	89	0	0	89	0	0	0	131	941	34	34	34	234	119	91
NCBI64499	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0
NCBI645	0	0	0	0	0	0	9	0	0	0	0	420	0	36	0	0	4	0	0	0	10	0	0	16
NCBI645242	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI645517	1	10	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	2	1	3	5
NCBI64571	0	0	2	4	0	0	0	0	1	1	0	0	0	0	0	2	1	3	1	0	1	0	0	0
NCBI646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0
NCBI646637	0	7	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI64713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NCBI648	0	0	0	0	0	0	0	66	0	0	0	0	117	0	287	0	55	0	0	0	0	58	55	0
NCBI648173	2	1	1	0	2	0	1	0	1	0	0	0	0	1	1	0	0	0	0	9	1	1	0	1
NCBI648681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NCBI648995	114	127	133	59	142	0	473	185	278	64	47	52	457	673	208	0	124	197	0	138	0	97	134	105
NCBI648999	0	203	0	0	29	0	0	0	0	46	0	0	42	0	35	20	0	0	0	0	0	0	0	0
NCBI649161	0	41	0	4	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	4	6	0
NCBI649196	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
NCBI649739	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI649756	44	0	0	7	228	2538	62	0	88	29	0	22	18	22	34	82	75	79	20	0	18	33	477	141
NCBI649831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI649841	0	7	1	8	4	8	8	10	13	16	20	3	12	17	21	16	13	24	7	10	24	21	8	21
NCBI64988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0
NCBI651	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	79	48	0	0	0	0	0	10	21
NCBI651141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
